participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
58,DDM,time_scaling_t0,wide,DEoptim,1,1.3027769799204545,1,0.6618574936129153,1,7.275877150241286,0.6281507038511336,0.08791483625629917,8.269563995053526,1.2472866086638534,1.4529410163406284,1.1266434866469355
58,DDM,time_scaling_t0,wide,DEoptim,2,1.3027769799204545,1,0.6618574936129153,1,7.275877150241286,0.6281507038511336,0.08791483625629917,8.269563995053526,1.2472866086638534,1.4529410163406284,1.1266434866469355
58,DDM,time_scaling_t0,wide,DEoptim,3,0.1371008589421399,1,0.18720453679095955,1,5.72940517636016,0.8596051256172359,0.5570409362956146,4.9759071337198835,1.080893105387222,2.8818803396709267,1.3611658820882442
58,DDM,time_scaling_t0,wide,DEoptim,4,0.8575903229345568,1,0.16204065624857322,1,1.4605948980897665,3.096732704434544,0.47306484350902034,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
58,DDM,time_scaling_t0,wide,DEoptim,5,0.8575903229345568,1,0.16204065624857322,1,1.4605948980897665,3.096732704434544,0.47306484350902034,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
58,DDM,time_scaling_t0,wide,DEoptim,6,0.8575903229345568,1,0.16204065624857322,1,1.4605948980897665,1.6572713335044682,0.3247253846553946,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
58,DDM,time_scaling_t0,wide,DEoptim,7,0.8575903229345568,1,0.16204065624857322,1,1.4605948980897665,1.6572713335044682,0.3247253846553946,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
58,DDM,time_scaling_t0,wide,DEoptim,8,0.8575903229345568,1,0.36092447320232174,1,1.4605948980897665,1.6572713335044682,0.3247253846553946,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
58,DDM,time_scaling_t0,wide,DEoptim,9,0.8575903229345568,1,0.3408523310427557,1,1.4605948980897665,1.6572713335044682,0.3247253846553946,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
58,DDM,time_scaling_t0,wide,DEoptim,10,0.8575903229345568,1,0.3408523310427557,1,1.4605948980897665,1.6572713335044682,0.3247253846553946,1.8175720161588398,1.0830503044296056,1.3865134360798639,0.3097092615184376
