participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,1,0.27183388640172784,1,1.528125922428444,1.2749285810557196,1,2.960419876035303,9.275345837231725,0.943275552279884,2.152112231298815,0.24050598600879314
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,2,0.27183388640172784,1,1.528125922428444,1.2749285810557196,1,2.960419876035303,9.275345837231725,0.943275552279884,2.152112231298815,0.24050598600879314
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,3,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,4,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,5,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,6,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,7,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,8,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,9,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,10,2.5003210448031314,1,1.6308261916637417,0.677463359716926,1,5.815737098455429,9.206159843597561,0.1763125353254378,4.217156718530314,0.5906572805717586
37,DFT_CRT,time_and_value_scaling,wide,DEoptim,11,1.9056757001159714,1,2.2255768978781996,0.06730893725063652,1,5.35170959867537,3.5005309173837302,0.07541191498009481,3.999880684929222,0.7845298278192055
