participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,1,0.27183388640172784,1,1.528125922428444,1.2749285810557196,1,2.960419876035303,9.275345837231725,0.943275552279884,2.152112231298815,0.24050598600879314
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,2,0.27183388640172784,1,1.528125922428444,1.2749285810557196,1,2.960419876035303,9.275345837231725,0.943275552279884,2.152112231298815,0.24050598600879314
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,3,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,4,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,5,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.03568251020423603,2.205709030106201,0.5276778176659719
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,6,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.1269961200724682,2.205709030106201,0.5276778176659719
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,7,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.1269961200724682,2.205709030106201,0.5276778176659719
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,8,2.88189376444323,1,1.9898927689064294,0.1902061708713882,1,9.185536736622453,1.2981719290837646,0.1269961200724682,2.205709030106201,0.5276778176659719
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,9,2.7056630387343468,1,0.7408257722854614,0.4989630033141932,1,0.46353175304830074,5.318915057461709,0.6885647736688424,3.3428730355619747,1.066269576305058
47,DFT_CRT,time_and_value_scaling,wide,DEoptim,10,2.7056630387343468,1,0.7408257722854614,0.4989630033141932,1,0.46353175304830074,5.318915057461709,0.6885647736688424,3.3428730355619747,1.066269576305058
