participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
46,DDM,value_scaling_t0,wide,DEoptim,1,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
46,DDM,value_scaling_t0,wide,DEoptim,2,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
46,DDM,value_scaling_t0,wide,DEoptim,3,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
46,DDM,value_scaling_t0,wide,DEoptim,4,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
46,DDM,value_scaling_t0,wide,DEoptim,5,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.8328849924693297,6.801637804015911,1.3492272033826447,0.9731125712245704,0.3912701250775718
46,DDM,value_scaling_t0,wide,DEoptim,6,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9211144311331039,6.801637804015911,1.3492272033826447,0.9731125712245704,0.3912701250775718
46,DDM,value_scaling_t0,wide,DEoptim,7,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9211144311331039,6.801637804015911,1.3492272033826447,0.8023314089907708,0.3912701250775718
46,DDM,value_scaling_t0,wide,DEoptim,8,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9211144311331039,6.801637804015911,1.3492272033826447,0.8023314089907708,0.3912701250775718
46,DDM,value_scaling_t0,wide,DEoptim,9,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9211144311331039,6.801637804015911,1.3492272033826447,0.8023314089907708,0.3912701250775718
46,DDM,value_scaling_t0,wide,DEoptim,10,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9211144311331039,6.801637804015911,1.3492272033826447,0.8023314089907708,0.3912701250775718
