participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
38,DFT_CRT,value_scaling,wide,DEoptim,1,2.084101298158057,1,2.2680874939542264,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
38,DFT_CRT,value_scaling,wide,DEoptim,2,2.084101298158057,1,1.3453492994885892,1.0489429554739036,1,0.33055356764905625,10.947446293602697,0.3426998797804117
38,DFT_CRT,value_scaling,wide,DEoptim,3,1.8316953907324933,1,2.7505580046214164,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.9172089519188742
38,DFT_CRT,value_scaling,wide,DEoptim,4,1.8316953907324933,1,2.7505580046214164,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.9172089519188742
38,DFT_CRT,value_scaling,wide,DEoptim,5,1.9507227544928902,1,2.907205745810643,1.165548920130823,1,0.7365029270637176,6.283806917239453,0.4499542614538222
38,DFT_CRT,value_scaling,wide,DEoptim,6,1.9507227544928902,1,2.907205745810643,1.165548920130823,1,0.7365029270637176,6.283806917239453,0.4499542614538222
38,DFT_CRT,value_scaling,wide,DEoptim,7,1.9507227544928902,1,2.907205745810643,1.165548920130823,1,0.7365029270637176,6.283806917239453,0.4499542614538222
38,DFT_CRT,value_scaling,wide,DEoptim,8,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.3433095117220467
38,DFT_CRT,value_scaling,wide,DEoptim,9,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.39905929171945903
38,DFT_CRT,value_scaling,wide,DEoptim,10,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.39905929171945903
38,DFT_CRT,value_scaling,wide,DEoptim,11,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.39905929171945903
38,DFT_CRT,value_scaling,wide,DEoptim,12,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.39905929171945903
38,DFT_CRT,value_scaling,wide,DEoptim,13,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.39905929171945903
38,DFT_CRT,value_scaling,wide,DEoptim,14,1.6901824315814302,1,0.7911312240175903,1.5330321693536826,1,0.6807329121163488,6.308680969180919,0.39905929171945903
