participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
49,DFT_CRT,value_scaling_t0,wide,DEoptim,1,1.5292092230101118,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
49,DFT_CRT,value_scaling_t0,wide,DEoptim,2,1.9939673118987122,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
49,DFT_CRT,value_scaling_t0,wide,DEoptim,3,1.9939673118987122,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
49,DFT_CRT,value_scaling_t0,wide,DEoptim,4,1.9939673118987122,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
49,DFT_CRT,value_scaling_t0,wide,DEoptim,5,1.9939673118987122,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
49,DFT_CRT,value_scaling_t0,wide,DEoptim,6,1.9939673118987122,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
49,DFT_CRT,value_scaling_t0,wide,DEoptim,7,1.852865331133362,1,2.679464901331812,1.3214489287946374,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.0756948373559865,0.36717818123288454
49,DFT_CRT,value_scaling_t0,wide,DEoptim,8,2.624348212246411,1,0.9936096563469619,0.932957986870315,1,0.24147200068230745,3.3180960720451544,0.6366008115815931,0.3456162894605661,0.719215020829439
49,DFT_CRT,value_scaling_t0,wide,DEoptim,9,2.624348212246411,1,0.9936096563469619,0.932957986870315,1,0.24147200068230745,3.3180960720451544,0.6366008115815931,0.87505223635016,0.719215020829439
49,DFT_CRT,value_scaling_t0,wide,DEoptim,10,2.624348212246411,1,0.9936096563469619,0.932957986870315,1,0.24147200068230745,3.3180960720451544,0.6366008115815931,0.87505223635016,0.719215020829439
49,DFT_CRT,value_scaling_t0,wide,DEoptim,11,2.624348212246411,1,0.9936096563469619,0.932957986870315,1,0.24147200068230745,3.3180960720451544,0.6366008115815931,0.87505223635016,0.719215020829439
49,DFT_CRT,value_scaling_t0,wide,DEoptim,12,1.852865331133362,1,0.9213176604844628,1.3214489287946374,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.176991379856244,0.8529283452135323
49,DFT_CRT,value_scaling_t0,wide,DEoptim,13,1.852865331133362,1,0.9213176604844628,1.0860425036119885,1,0.6026219188393996,4.058601640605461,1.141571153223049,1.176991379856244,0.8529283452135323
