participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
64,DDM,time_scaling_t0,wide,DEoptim,1,0.6899829997122289,1,0.867225340276491,1,8.104305006563663,0.38231051061302423,0.8562921916883579,9.729397987086093,1.1226199602824636,0.3517014155397192,0.5061765332706273
64,DDM,time_scaling_t0,wide,DEoptim,2,0.6899829997122289,1,0.867225340276491,1,8.104305006563663,0.38231051061302423,0.8562921916883579,9.729397987086093,1.1226199602824636,1.567037489307113,0.5061765332706273
64,DDM,time_scaling_t0,wide,DEoptim,3,0.1371008589421399,1,0.18720453679095955,1,6.3921474614180624,0.623598540108651,0.4975405166093819,1.4718560888983774,0.9811597866821102,0.26279927490651644,1.3611658820882442
64,DDM,time_scaling_t0,wide,DEoptim,4,0.1371008589421399,1,0.18720453679095955,1,6.3921474614180624,0.623598540108651,0.4975405166093819,1.4718560888983774,0.9811597866821102,0.26279927490651644,1.3611658820882442
64,DDM,time_scaling_t0,wide,DEoptim,5,0.1371008589421399,1,0.18720453679095955,1,6.3921474614180624,0.0897535997442902,0.5505889727886334,3.326549905268941,0.9811597866821102,0.26279927490651644,1.3611658820882442
64,DDM,time_scaling_t0,wide,DEoptim,6,0.1371008589421399,1,0.18720453679095955,1,6.3921474614180624,0.0897535997442902,0.5505889727886334,3.326549905268941,0.9811597866821102,0.26279927490651644,1.3611658820882442
64,DDM,time_scaling_t0,wide,DEoptim,7,0.7373109509437343,1,0.23541310131317006,1,3.878564815856517,4.014131202939897,0.564671108332227,2.652060989280592,0.8248503955360501,0.5258195075090044,0.25842945774784315
64,DDM,time_scaling_t0,wide,DEoptim,8,0.7373109509437343,1,0.23541310131317006,1,3.878564815856517,4.014131202939897,0.564671108332227,2.652060989280592,0.8248503955360501,0.5258195075090044,0.25842945774784315
64,DDM,time_scaling_t0,wide,DEoptim,9,0.7373109509437343,1,0.23541310131317006,1,3.878564815856517,4.014131202939897,0.564671108332227,2.652060989280592,0.8248503955360501,0.5258195075090044,0.25842945774784315
64,DDM,time_scaling_t0,wide,DEoptim,10,0.849896780904867,1,0.07558407274540514,1,4.589463351536542,8.841332958545536,0.5804330673334049,3.853937239847424,0.5507509144437498,0.08902832188177855,0.5209013201463968
64,DDM,time_scaling_t0,wide,DEoptim,11,0.849896780904867,1,0.07558407274540514,1,4.589463351536542,8.841332958545536,0.5804330673334049,3.853937239847424,0.5507509144437498,0.08902832188177855,0.5209013201463968
64,DDM,time_scaling_t0,wide,DEoptim,12,0.628317954736475,1,0.2533258976223879,1,7.528094757720829,1.5870644800551226,0.9503665997250751,3.6846149523032365,0.24267562278546395,1.051619106065482,0.7351175721506852
64,DDM,time_scaling_t0,wide,DEoptim,13,0.628317954736475,1,0.2533258976223879,1,1.4111152570694685,4.386680941097438,0.9503665997250751,3.6846149523032365,0.24267562278546395,1.051619106065482,0.7351175721506852
64,DDM,time_scaling_t0,wide,DEoptim,14,0.628317954736475,1,0.2533258976223879,1,1.4111152570694685,4.386680941097438,0.9503665997250751,3.6846149523032365,0.24267562278546395,1.051619106065482,0.7351175721506852
64,DDM,time_scaling_t0,wide,DEoptim,15,0.628317954736475,1,0.2533258976223879,1,1.4111152570694685,4.386680941097438,0.9503665997250751,3.6846149523032365,0.24267562278546395,1.051619106065482,1.0098014325996854
64,DDM,time_scaling_t0,wide,DEoptim,16,0.628317954736475,1,0.2533258976223879,1,1.4111152570694685,4.386680941097438,0.9503665997250751,3.6846149523032365,0.24267562278546395,1.051619106065482,1.0098014325996854
64,DDM,time_scaling_t0,wide,DEoptim,17,0.628317954736475,1,0.2533258976223879,1,1.4111152570694685,4.386680941097438,0.9503665997250751,3.6846149523032365,0.24267562278546395,1.051619106065482,1.0098014325996854
