participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
67,DDM,time_and_value_scaling,wide,DEoptimR,1,1.2778196706180462,1,1.7424841350875795,0.1454912457172759,1,3.253559411969036,3.266032920219004,0.06147010698550847,8.238335436871042,0.45872248223749923
67,DDM,time_and_value_scaling,wide,DEoptimR,2,1.2778196706180462,1,1.7424841350875795,0.1454912457172759,1,3.253559411969036,3.266032920219004,0.06147010698550847,8.238335436871042,0.45872248223749923
67,DDM,time_and_value_scaling,wide,DEoptimR,3,0.4870988711358031,1,1.5242901903111488,0.13910671728197488,1,4.050849703157209,7.122666341154481,0.8779314216898708,8.404235300669447,0.8054508750094101
67,DDM,time_and_value_scaling,wide,DEoptimR,4,0.4870988711358031,1,1.5242901903111488,0.13910671728197488,1,4.050849703157209,7.122666341154481,0.8779314216898708,8.404235300669447,0.8054508750094101
67,DDM,time_and_value_scaling,wide,DEoptimR,5,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
67,DDM,time_and_value_scaling,wide,DEoptimR,6,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
67,DDM,time_and_value_scaling,wide,DEoptimR,7,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
67,DDM,time_and_value_scaling,wide,DEoptimR,8,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
67,DDM,time_and_value_scaling,wide,DEoptimR,9,0.4837752601171766,1,0.9159568331670016,0.19088189646322135,1,2.342472299165349,0.6822954840026796,0.5213525020810476,1.9202737843249924,0.9051986063772348
67,DDM,time_and_value_scaling,wide,DEoptimR,10,0.04477833944317067,1,1.2573036120365633,0.05080095278969523,1,0.6409451569936191,1.5327462169661903,0.9209635603376969,4.746744026442854,1.0081589372454807
67,DDM,time_and_value_scaling,wide,DEoptimR,11,0.5588084143753387,1,0.9981823304749867,0.09160190557939046,1,5.036914524537646,3.0654924339323806,0.9300252297542786,4.249270625734683,0.16759890337120462
67,DDM,time_and_value_scaling,wide,DEoptimR,12,0.5588084143753387,1,0.9981823304749867,0.09160190557939046,1,5.036914524537646,3.0654924339323806,0.9300252297542786,4.249270625734683,0.16759890337120462
67,DDM,time_and_value_scaling,wide,DEoptimR,13,0.5588084143753387,1,0.9981823304749867,0.09160190557939046,1,5.036914524537646,3.0654924339323806,0.9300252297542786,4.249270625734683,0.16759890337120462
67,DDM,time_and_value_scaling,wide,DEoptimR,14,0.5588084143753387,1,0.9981823304749867,0.09160190557939046,1,5.036914524537646,3.0654924339323806,0.9300252297542786,4.249270625734683,0.16759890337120462
67,DDM,time_and_value_scaling,wide,DEoptimR,15,0.5588084143753387,1,0.9981823304749867,0.09160190557939046,1,5.036914524537646,3.0654924339323806,0.9300252297542786,4.249270625734683,0.16759890337120462
