participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t01,t02
75,DFT_CRT,time_scaling_t0,wide,DEoptim,1,0.5092348055890762,1,0.1454912457172759,1,0.4025449836626649,0.22117820058232643,1.32070832693018,0.9214508031611331,1.3855800935300069
75,DFT_CRT,time_scaling_t0,wide,DEoptim,2,2.8932610721862875,1,1.7008598965872082,1,5.17404256388545,0.44490862586713675,2.505199747544239,0.6159244118491188,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,3,2.8932610721862875,1,1.7008598965872082,1,5.17404256388545,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,4,2.8932610721862875,1,1.7008598965872082,1,5.17404256388545,0.44490862586713675,2.505199747544239,1.3640972378803418,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,5,2.8932610721862875,1,1.7008598965872082,1,5.17404256388545,0.44490862586713675,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,6,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,7,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,8,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,9,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,10,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,11,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,12,2.8932610721862875,1,1.7008598965872082,1,5.381847417447716,0.43923849428025724,2.505199747544239,1.374652982293628,0.9282281421823428
75,DFT_CRT,time_scaling_t0,wide,DEoptim,13,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.3301628969842568,0.07766732793534176
75,DFT_CRT,time_scaling_t0,wide,DEoptim,14,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.3301628969842568,0.07766732793534176
75,DFT_CRT,time_scaling_t0,wide,DEoptim,15,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.3301628969842568,0.07766732793534176
75,DFT_CRT,time_scaling_t0,wide,DEoptim,16,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.3301628969842568,0.07766732793534176
75,DFT_CRT,time_scaling_t0,wide,DEoptim,17,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.13828799831867045,0.9593725383048878
75,DFT_CRT,time_scaling_t0,wide,DEoptim,18,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.13828799831867045,0.9593725383048878
75,DFT_CRT,time_scaling_t0,wide,DEoptim,19,1.7422851833770985,1,1.0784511612850087,1,4.230530371423811,0.5687373166011748,3.960828802736076,0.13828799831867045,0.9593725383048878
