participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,a,t0
43,DDM,time_scaling,wide,DEoptim,1,0.054291463440749796,1,0.29178006861358885,1,2.0913984603248537,0.6027630971606401,5.82697916497686,1.003755179804284
43,DDM,time_scaling,wide,DEoptim,2,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
43,DDM,time_scaling,wide,DEoptim,3,0.08959002162795514,1,0.3949225775501692,1,2.4865631945431232,0.9300499586972875,6.197237618581858,1.3094063292490319
43,DDM,time_scaling,wide,DEoptim,4,0.775694276704453,1,0.5059705934149772,1,0.3417322968132792,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,5,0.775694276704453,1,0.5059705934149772,1,0.3417322968132792,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,6,0.775694276704453,1,0.5059705934149772,1,0.3417322968132792,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,7,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,8,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,9,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,10,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,11,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,12,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,13,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,14,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.510943743470125
43,DDM,time_scaling,wide,DEoptim,15,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.6340738956956193
43,DDM,time_scaling,wide,DEoptim,16,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.6340738956956193
43,DDM,time_scaling,wide,DEoptim,17,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.6340738956956193
43,DDM,time_scaling,wide,DEoptim,18,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.6340738956956193
43,DDM,time_scaling,wide,DEoptim,19,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.6340738956956193
43,DDM,time_scaling,wide,DEoptim,20,0.775694276704453,1,0.5059705934149772,1,1.2821027996875343,0.8598891619914406,3.4688033997362946,0.6340738956956193
